tag,total,count,indicators,subfield,sample_bibs
650,40545168,63382,_2,v,151 151 438 446 605 643 643 643 653 818 914291 914291 914291 914291 914345 920459 920459 920459 920459 955749 1830120 1830142 1830144 1830150 1830151 1830151 1830196 1830233 1830238 1830246 2803336 2803437 2803437 2803437 2803437 2803443 2803464 2803488 2803488 2803488 3803226 3803459 3803526 3803526 3803526 3803526 3803959 3803959 3803959 3803987 4825116 4825116 4825116 4825116 4825782 4827037 4827037 4827934 4827984 4827984 6020296 6020296 6021270 6021728 6021728 6023039 6023039 6023039 6023039 6023814 7620134 7621722 7621772 7621772 7623279 7625771 7625771 7627454 7627454 7627517 9375226 9375226 9375291 9375913 9375913 9375913 9375913 9375913 9375913 9424464 11054993 11054993 11083323 11083371 11083371 11083371 11083973 11090248 11099566 11105935 12638893 12644488 12650341 12650341 12664106 12664106 12671124 12696878 12698410 12698632 14494847 14501464 14526751 14527048 14527048 14527048 14527048 14527048 14529933 14531566 15601959 15601959 15625947 15625947 15625956 15625956 15626041 15626041 15626041 15626086
650,40545168,63018,07,b,10633596 10633599 10634990 10635121 10635179 10635183 10635311 10635340 10635607 10635680
650,40545168,40863,22,a,464749 464749 465927 467370 472702 527241 527241 527241 607795 627388 1038830 1038830 1072355 1763618 1763618 1817423 1817425 1829282 1874646 1875093 1875093 1875093 1875285 1875285 1923564 1923564 1938287 1938287 2966132 3015491 3015491 3017351 3054738 3054738 3150379 3165378 3165378 3294639 3804230 3807820 3811725 3811725 3811725 3811725 3823770 3833115 3841739 3846884 4830219 4830219 4830219 4830219 4830219 4830219 4830219 4830219 4830219 4830219 6017654 6017662 6017692 6017692 6017692 6018283 6018419 6018419 6018419 6018434 7611382 7611382 7611382 7611424 7611424 7611447 7611604 7614899 7614899 7619896 9371884 9372089 9372089 9372763 9374274 9374274 9374274 9374290 9374304 9374304 11056550 11056550 11068372 11068372 11068562 11069454 11069454 11069454 11069543 11069543 12638486 12638569 12638956 12638956 12638956 12638956 12646586 12647136 12647136 12647191 14415964 14416379 14416449 14421467 14421467 14423414 14424660 14424660 14424664 14424664 15590365 15590365 15590365 15590365 15593333 15593592 15593862 15593862 15593863 15593863
650,40545168,28105,12,a,2153 464749 464749 465826 465927 466584 467370 472702 527241 644362 1038830 1072355 1763618 1817423 1817425 1829282 1832629 1832629 1851248 1875093 1875285 1917915 1923564 1940665 2036073 2100557 2873182 2918566 2966132 3008085 3054738 3165378 3294639 3322783 3331221 3341078 3807820 3807820 3811725 3823770 3836608 3841739 3841739 3843652 3847277 3864138 4830219 4830219 4832965 4833093 4835875 4835875 4835875 4835875 4835875 4839091 6017662 6017662 6017692 6018283 6018419 6018434 6018434 6018924 6019249 6019262 7611382 7611382 7611424 7611424 7611438 7611447 7611604 7614899 7614899 7619896 9371884 9372750 9372763 9372822 9372951 9374290 9374737 9374801 9375355 9375412 11059240 11069454 11069543 11069593 11071075 11071257 11071257 11071438 11071605 11075145 12638956 12647191 12647851 12647986 12648073 12649229 12649229 12649229 12653119 12654610 14415964 14416379 14422590 14423361 14424660 14424667 14424671 14424673 14424681 14424689 15590365 15593333 15593592 15593861 15593862 15593863 15593863 15593864 15593865 15593866
650,40545168,22540,_2,z,841 3447 3447 4728 4728 4728 7002 7206 7206 9116 914345 914345 917052 918215 918215 920434 920434 965930 970340 970340 1830142 1830196 1830273 1830283 1830294 1830294 1830338 1830361 1830361 1830361 2803437 2804856 2805066 2805508 2806607 2807175 2807187 2807839 2807839 2808720 3803959 3803959 3803959 3804589 3804589 3805063 3805063 3805070 3805255 3805657 4824915 4824915 4824915 4824915 4824915 4828262 4828262 4829311 4831154 4831154 6020296 6020296 6020296 6020296 6021370 6021370 6021467 6021467 6023392 6024339 7627517 7627517 7627517 7628984 7630813 7630813 7630813 7631037 7631037 7634951 9428740 9429875 9429875 9430087 9430447 9430447 9430485 9430489 9430489 9430978 11072125 11072125 11072125 11075809 11083371 11083371 11083371 11083925 11083925 11083973 12638868 12652096 12671829 12691274 12692358 12694129 12694130 12694137 12694140 12694146 14501464 14548219 14548219 14548219 14548219 14548236 14548236 14792278 14792278 14822258 15630250 15630250 15630250 15630250 15631831 15633863 15633863 15634448 15634448 15634448
650,40545168,16905,_6,a,2772 8162 8162 8162 8162 9778 9778 12695 12695 12695 1027788 1027788 1027788 1044355 1156248 1156248 1156248 1156884 1156884 1160079 1845505 1845544 1852419 1874040 1893261 1918794 1940308 1940308 1940308 1953693 2806673 2806955 2830215 2830215 2853036 2854639 2855032 2863551 2870445 2870445 3816154 3819931 3825028 3829993 3829993 3837736 3837736 3837736 3837736 3841172 4825384 4826471 4826471 4826471 4828842 4828842 4835444 4835444 4835444 4842584 6020659 6026799 6026799 6038937 6038937 6038937 6062052 6062052 6062052 6064776 7626533 7626533 7626533 7626533 7626556 7626556 7626556 7626585 7626585 7626585 9379541 9379541 9408265 9408265 9409867 9409867 9411088 9411088 9411088 9411108 11055638 11057197 11057199 11057477 11061292 11062847 11065727 11069372 11070255 11070255 12647397 12655442 12655442 12656876 12660888 12660888 12660888 12665925 12666993 12666993 14421039 14423557 14424756 14425696 14425696 14425771 14425771 14425771 14447281 14473487 15609831 15609831 15635788 15635788 15635788 15635788 15636030 15638338 15638338 15645642
650,40545168,16076,22,x,1938287 1938287 2147325 2363217 2388476 2388476 2689970 2689970 2689970 2689970 2966132 3054738 3424916 3448589 3473871 3502144 3536254 3591613 3628406 3628406 3864138 3864138 3864138 3864138 3943033 3959841 3978761 3978761 3984371 3984371 4830219 4830219 4830219 4830219 4830219 4830219 4830219 4830219 4830219 4830219 6017692 6017692 6017692 6017692 6017692 6018419 6019328 6019328 6019328 6020054 7611424 7611424 7611604 7614899 7614899 7620617 7620617 7620617 7620643 7620651 9372089 9374290 9374737 9375725 9375725 9375844 9375844 9375872 9375872 9376082 11071257 11074509 11082174 11082174 11084671 11091071 11091071 11096490 11097318 11102839 12638956 12638956 12638956 12638956 12647136 12647191 12647986 12652065 12652065 12654422 14424675 14424676 14424695 14424696 14424697 14424706 14425291 14479997 14480362 14480362 15590365 15590365 15593333 15593862 15593863 15593863 15593864 15593864 15593865 15593865
650,40545168,13845,12,x,2147325 2205252 2363217 2689970 2873182 3054738 3331221 3418127 3448589 3505619 3505619 3538729 3568843 3591613 3807820 3823770 3864138 3864138 3864138 3864138 3892207 3912341 3959841 3984371 4830219 4830219 4830219 4830219 4832965 4833093 4835875 4839221 4839577 4846529 6017662 6017662 6017692 6018419 6018434 6018434 6019249 6019328 6020054 6020144 7611424 7611424 7611438 7611447 7611604 7614899 7614899 7619896 7620124 7620612 9371884 9374737 9375412 9375412 9375412 9375412 9375725 9375844 9375844 9375872 11071257 11080380 11091071 11091071 11096042 11100578 11100578 11102839 11103021 11119172 12638956 12649229 12649229 12649229 12654610 12658167 12658725 12663658 12663658 12663658 14423361 14424671 14424673 14425291 14437750 14478338 14479997 14480365 14482340 14482378 15590365 15593333 15593865 15593867 15593867 15593869 15593870 15593871 15593878 15593888
650,40545168,13245,00,a,2109 241096 241096 471135 530666 531221 531300 531319 531651 531783 925570 925570 925570 926796 945425 945425 945793 954590 954590 954590 1945851 1945851 2051518 2084792 2121938 2121938 2121938 2121938 2124361 2131058 3000345 3000345 3043543 3091656 3186569 3191693 3266918 3304887 3311524 3313247 3809667 3842388 3845693 3846141 3863114 3865618 3865618 3948726 3950306 3956011 4829914 4842008 4846477 4846477 4846477 4855816 4859337 4867089 4868304 4876396 6020719 6020719 6023770 6023770 6032726 6032726 6041541 6042628 6042628 6074574 7633158 7633158 7638343 7640952 7640952 7640952 7644151 7647111 7650384 7667490 9380499 9380499 9409477 9409477 9409477 9415345 9415511 9415511 9415511 9416256 11056840 11056840 11069949 11080781 11080781 11103652 11112059 11120628 11134259 11144069 12657359 12668573 12671217 12676018 12690851 12690851 12690851 12692333 12693242 12694334 14443029 14443029 14467901 14469465 14512444 14512462 14518411 14524882 14524882 14532395 15611582 15611582 15611582 15642801 15680640 15686884 15686884 15693231 15693326 15693464
650,40545168,12827,17,a,2772 2772 2772 5086 5086 9778 39018 52250 70777 70777 1038830 1038830 1085781 1156248 1156248 1156784 1156784 1156784 1348211 1348211 1874040 1988487 1988487 1999036 2017257 2027417 2027417 2027417 2027417 2045841 2807366 2852946 2852946 2852946 2852946 2852946 2855646 2855646 2863086 2863086 3804012 3812303 3812303 3812303 3815893 3816154 3816154 3819931 3820469 3820469 4826471 4826471 4833980 4833980 4834520 4835444 4835444 4842292 4842292 4842670 6044345 6044345 6060485 6060485 6060485 6094216 6094216 6113828 6113828 6113828 7625786 7625786 7625786 7625786 7631130 7631130 7631960 7631960 7635680 7639261 9373335 9373335 9373335 9374281 9376938 9378539 9378539 9382081 9382081 9382081 11055638 11055638 11069372 11069372 11079914 11079914 11079914 11080593 11080999 11080999 12649272 12649272 12649272 12649272 12650646 12652308 12652308 12655736 12655736 12655736 14424756 14425159 14425159 14425181 14425181 14425554 14425554 14425642 14425642 14425650 15590753 15602938 15602950 15603346 15607074 15611515 15612674 15612675 15612676 15625808
650,40545168,12750,17,2,2772 2772 2772 5086 5086 9778 39018 52250 70777 70777 1038830 1038830 1085781 1156248 1156248 1156784 1156784 1156784 1382853 1382853 1874040 1988487 1988487 1999036 2017257 2027417 2027417 2027417 2027417 2045841 2807366 2852946 2852946 2852946 2852946 2852946 2855646 2855646 2863086 2863086 3804012 3812303 3812303 3812303 3815893 3816154 3816154 3819931 3820469 3820469 4826471 4826471 4833980 4833980 4834520 4835444 4835444 4842292 4842292 4842670 6044345 6044345 6060485 6060485 6060485 6094216 6094216 6113828 6113828 6113828 7625786 7625786 7625786 7625786 7631130 7631130 7631960 7631960 7635680 7639261 9373335 9373335 9373335 9374281 9376938 9378539 9378539 9382081 9382081 9382081 11055638 11055638 11069372 11069372 11079914 11079914 11079914 11080593 11080999 11080999 12649272 12649272 12649272 12649272 12650646 12652308 12652308 12655736 12655736 12655736 14424756 14425159 14425159 14425181 14425181 14425554 14425554 14425642 14425642 14425650 15590753 15602938 15602950 15603346 15607074 15611515 15612674 15612675 15612676 15625808
650,40545168,12429,_7,z,26532 38251 39451 41542 60633 64408 65751 65751 65751 65751 909112 916606 925265 927254 928065 939639 939639 941428 946233 946233 1836839 1847690 1848531 1854858 1860545 1900319 1909187 1962482 1976378 1978103 2805113 2810254 2810946 2812961 2816211 2819752 2828347 2841085 2845381 2845381 3804011 3812056 3818669 3819842 3828593 3831446 3833433 3835782 3836057 3836689 4828081 4833033 4836930 4836930 4839262 4839262 4839266 4839405 4842414 4844954 6019462 6022214 6031206 6031672 6035300 6035300 6036025 6037384 6037384 6044900 7622246 7624081 7625846 7626181 7626278 7628442 7631128 7631128 7631575 7631575 9372329 9375153 9378801 9378838 9378838 9378838 9378838 9378839 9378839 9378839 11056981 11057254 11064246 11064246 11070812 11071400 11072856 11072856 11072999 11072999 12647411 12647427 12648131 12653055 12653184 12654312 12654312 12654702 12658258 12658789 14415872 14415872 14423489 14423489 14425610 14425655 14447241 14447241 14447553 14448083 15591398 15593099 15593099 15593101 15602105 15602269 15602269 15604598 15605987 15606775
650,40545168,11751,_4,x,60987 246773 246773 246773 271515 276646 276646 483725 614359 693287 1002003 1038830 1038830 1038830 1042273 1046544 1065462 1071162 1088910 1094148 1837973 2037429 2037429 2037429 2167030 2206261 2206739 2217345 2219626 2219737 2803634 2803749 2803771 2803771 2804000 2804072 2804249 2804320 2804386 2804419 3820528 3822766 3826012 3826238 3829361 3850209 3860647 3860647 3863760 3863760 4825821 4826808 4826808 4827111 4828487 4830072 4831939 4832500 4832702 4836409 6017177 6018319 6019313 6021601 6021601 6021601 6021651 6028439 6028439 6029357 7643506 7647567 7647567 7647567 7647567 7649556 7649556 7649556 7649556 7649556 9380405 9409261 9419008 9420475 9425522 9425522 9440028 9447085 9447085 9450390 11057739 11057739 11063299 11069317 11069317 11070289 11077095 11082669 11082669 11082669 12646226 12648528 12655446 12660561 12660561 12660561 12666326 12666326 12666326 12666326 14416821 14416821 14447142 14447142 14447142 14464900 14471229 14471302 14471385 14471690 15589799 15589803 15589805 15589813 15589814 15589817 15589820 15589829 15589830 15589834
650,40545168,10994,20,a,92581 739937 843545 951815 1498630 1509027 1511728 1731524 1746082 2100557 2148093 2190205 2193503 2193503 2193509 2193566 2383145 2512885 3594987 3611297 3668943 3668943 3704743 3746246 3746246 3753324 3753324 3803284 3804230 3873751 3873751 4020618 4052473 4060138 4095951 4222752 4275628 4832965 4842468 4842468 4849052 4862274 4862274 4863116 4883814 4884455 4885168 6030473 6040420 6040735 6043171 6079247 6095875 6100682 6111005 6114569 6117596 7623793 7623793 7627272 7627272 7633164 7633164 7638394 7638394 7656994 7657269 9371310 9371321 9371321 9371884 9371884 9371884 9372089 9372089 9372089 9373461 11055522 11055522 11056550 11056550 11056832 11068372 11068372 11068372 11068372 11068372 12638569 12644576 12647136 12647191 12648278 12648823 12652065 12652065 12652065 12652065 14416379 14416379 14416446 14416446 14416447 14416447 14416448 14416448 14423414 14423414 15593592 15593592 15604053 15604053 15606107 15635866 15635866 15635866 15635866 15635885
650,40545168,10544,04,a,5086 5086 298271 298271 468527 500429 500429 1007223 1028094 1062364 1085741 1130524 1147019 2075332 2075332 2075332 2166787 2213799 2217384 2217384 2217436 2218172 2221250 2882434 2890243 2914003 2914003 2945317 2945317 2947125 2954213 2998787 3009054 3819931 3867192 3868369 3868369 3979387 3982635 4028088 4028088 4028088 4082364 4829726 4854401 4854401 4854401 4870366 4877249 4877249 4884404 4891109 4914231 6019132 6035268 6035268 6048699 6048699 6048699 6051151 6054799 6055367 6056468 7620635 7626915 7626915 7626915 7626915 7626927 7626927 7626927 7626929 7626929 9374123 9374123 9374123 9374356 9374356 9374356 9374356 9374356 9374356 9377166 11055638 11055638 11055638 11057217 11057217 11057217 11057217 11062425 11062425 11066591 12638705 12638705 12638705 12648443 12648603 12648603 12648642 12648642 12648642 12653055 14447047 14485045 14485101 14485102 14485111 14485121 14485144 14485164 14485164 14485164 15589775 15589786 15589837 15589837 15589838 15589838 15589838 15589878 15589887 15589887
650,40545168,9588,_6,z,13044 65751 65751 65751 65751 65751 65751 73262 77666 123618 1027788 1027788 1027788 1027788 1156248 1156248 1248666 1502510 1598003 1786896 1845544 2018354 2054711 2054711 2063184 2063184 2103951 2106531 2151436 2151436 2806955 2853036 2854639 2855032 2863551 2870445 2967250 3021668 3021668 3052054 3845509 3845509 3850722 3850722 3879468 3879468 3879587 3882996 3889151 3889151 4828842 4828842 4851764 4863887 4878004 4884620 4884620 4884620 4890851 4901104 6038937 6038937 6038937 6064776 6064776 6067033 6067033 6089847 6089847 6089847 7626533 7626533 7626533 7626533 7634055 7640986 7640986 7640986 7640986 7641754 9379541 9379541 9425925 9441070 9462149 9462149 9462172 9462172 9462235 9462235 11061292 11069372 11074706 11074708 11083371 11091381 11102938 11102938 11103524 11106157 12660888 12660888 12684375 12684375 12691446 12691446 12694384 12768577 12768577 12768577 14510730 14510730 14523139 14523139 14523139 14523139 14524606 14524606 14524606 14525504 15635788 15669375 15669375 15669375 15669375 15701152 15740551 15740551 15740551 15753116
650,40545168,9585,10,a,3403 3403 78991 427644 538938 553925 578125 737338 740625 827512 957805 1006905 1018162 1038966 1093996 1094026 1103620 1108320 1127887 1127887 1884781 1884781 1903075 2115488 2119174 2119174 2123646 2124861 2148983 2183452 2886442 2969509 3150379 3201151 3244444 3339642 3399286 3399286 3411376 3473871 3803284 3804230 3823554 3830683 3830683 3846884 3873751 3873751 3873751 3902511 4850979 4850979 4861439 4863116 4870889 4870908 4871035 4871035 4871044 4881881 6020163 6021112 6025282 6033028 6038522 6043171 6043680 6064563 6065331 6065331 7622702 7623722 7624063 7624063 7625465 7625465 7626558 7626649 7627272 7627732 9371310 9371321 9372089 9373461 9374274 9374274 9374274 9374304 9374741 9374747 11055522 11055522 11056550 11056832 11056832 11068372 11068372 11068372 11068372 11068562 12638486 12638486 12638569 12644576 12644576 12646586 12646586 12647136 12647191 12647910 14416446 14416447 14416448 14416449 14421392 14421467 14423414 14424664 14424664 14424665 15591622 15591622 15591622 15591622 15603974 15603974 15604053 15606000 15606018 15606881
650,40545168,9332,_4,z,77666 271515 271515 327909 470198 470198 616342 616342 719582 719582 957729 957729 957729 957729 1073062 1086350 1086350 1088910 1094148 1094148 1886443 1947148 1947148 1947148 1947148 1947148 1947148 2056274 2125375 2177048 2803522 2803763 2804000 2804098 2804435 2805051 2806109 2806500 2806689 2808023 3806731 3818374 3822766 3825219 3826012 3826012 3826012 3829361 3829361 3834453 4826005 4826808 4826808 4829737 4829973 4830850 4830850 4830850 4830880 4830901 6040891 6047495 6047510 6047510 6048464 6051716 6051972 6052702 6052702 6053570 7624232 7624232 7626987 7628780 7628780 7628780 7628780 7644736 7644736 7646545 9379124 9379124 9425522 9425522 9447085 9452073 9452073 9452073 9460769 9491939 11055493 11057464 11057464 11063299 11063605 11063605 11063605 11070289 11073062 11084710 12640114 12645205 12645205 12645205 12645205 12646226 12650202 12650202 12650202 12650202 14454604 14454604 14471229 14471302 14471366 14471401 14471504 14471612 14471690 14471690 15589799 15590062 15636149 15636149 15636784 15638753 15638753 15653123 15653123 15653123
650,40545168,8078,22,z,464749 464749 472702 718763 718763 752276 752276 752276 820783 820783 1763618 1763618 1923564 1923564 1938287 1938287 1938287 2147325 2223395 2689970 2689970 2689970 3017351 3054738 3054738 3418127 3424916 3424916 3448589 3448589 3536254 3536254 3833115 3902511 3959841 3963830 3964733 3964733 3964733 3964733 3964733 3964733 4830219 4830219 4830219 4830219 4830219 4830219 4830219 4830219 4830219 4830219 6018283 6023250 6023250 6023250 6023250 6028564 6030183 6030902 6031150 6031150 7625831 7625831 7625831 7625831 7625831 7626536 7626536 7626536 7626536 7626536 9371884 9372089 9372089 9374274 9374274 9374274 9374290 9374304 9374304 9374737 11056550 11056550 11056550 11056550 11068372 11068372 11071257 11071257 11071715 11074509 12646586 12647191 12647191 12647191 12648278 12654610 12654610 12663658 12663658 12663658 14512704 14512704 14530524 14530524 14530524 14532412 14549363 14549363 14549363 14549363 15655173 15655173 15704057 15722705 15722705 15722705 15771679 15771679 15878384 15878384
650,40545168,8073,_6,x,2772 9778 12695 12695 13044 13044 34225 60987 70777 70777 1156248 1156248 1160079 1160981 1598003 1598003 1714314 1722247 1791478 1791478 1845544 1852419 1918794 1974195 2054711 2054711 2054711 2064779 2103951 2103951 2806673 2830215 2854639 2855032 2863551 2956090 2967250 3005844 3009239 3009239 3819931 3819931 3829993 3845509 3845509 3850722 3850722 3853800 3878625 3882996 4826471 4826471 4828842 4842584 4842584 4845889 4845889 4846199 4846199 4849746 6020659 6026799 6038937 6038937 6038937 6038937 6038937 6062052 6062052 6099011 7626533 7626533 7626556 7626585 7626585 7634055 7634055 7640948 7640986 7640986 9379541 9379541 9379541 9379541 9379541 9408265 9409867 9409867 9411088 9441070 11057477 11074706 11083371 11083371 11083371 11090251 11091707 11091707 11091707 11103524 12655442 12655442 12667420 12667420 12667420 12671124 12691446 12691446 12699664 12701394 14421039 14425696 14425771 14425771 14425771 14425771 14489002 14511966 14518198 14523139 15635788 15635788 15669375 15686711 15686711 15701152 15726182 15726182 15726182 15726182
650,40545168,6679,22,v,464749 464749 465927 467370 472702 607795 644362 718763 718763 752276 1038830 1038830 1817423 1817425 1829282 1875093 1875093 1875093 1923564 1923564 1940665 2451527 2966132 3017351 3054738 3054738 3165378 3165378 3418127 3424916 3424916 3448589 3823770 3941522 3941522 3952278 3952278 3959841 3964733 3964733 3964733 3964733 4830219 4830219 4830219 4830219 4830219 4832965 4841130 4841130 4846621 4846781 6020497 6020743 6020789 6020789 6023250 6023250 6023250 6023250 6025282 6029723 7620726 7620726 7620726 7620726 7620726 7620857 7620857 7620857 7620857 7620867 9372763 9374809 9374809 9375844 9375844 9375844 9375872 9375872 9375872 9376082 11069543 11069543 11069593 11071075 11103002 11146801 11146801 11153464 11158148 11158148 12646586 12650341 12650341 12658167 12670898 12670898 12688779 12688902 12688902 12688902 14499038 14521775 14599145 14605042 14815242 14824903 14824903 14836031 14863941 14863945 15593863 15593863 15593863 15593863 15593866 15593866 15593866 15593866 15593866 15593866
650,40545168,6469,00,x,2109 530666 531221 531300 531319 536287 537263 538437 538447 538447 926796 945793 954590 954590 958162 958162 966200 1002671 1005533 1015447 2051518 2084792 2157302 2216106 2216571 2216571 2693410 3043543 3091656 3191693 3266918 3311524 3313247 3650672 3650672 3677070 3722180 3809667 3842388 3948726 4031269 4064486 4064486 4064486 4064486 4064486 4069008 4846477 4846477 4867089 4868304 4882321 4882321 4886829 4904737 4907352 4907352 6020719 6023770 6032726 6042628 6097494 6098072 6098072 6103867 6118471 6124835 7638343 7640952 7640952 7640952 7723684 7753646 7755497 7755497 7756329 7758231 9416256 9416256 9424992 9443097 9444277 9446540 9446549 9534999 9537501 9567450 11056840 11056840 11056840 11103652 11120628 11120628 11134259 11144961 11144961 11158062 12657359 12668573 12692333 12694334 12702902 12702902 12702902 12702902 12702902 12702903 14443029 14443029 14467901 14469465 14512444 14532395 14544868 14544868 14562408 14808808 15611582 15611582 15611582 15611582 15611582 15642801 15642801 15686884 15693231 15693326
